id1,id2,entity1,entity2,word_path1,word_path2,dep_path1,dep_path2,pos_path1,pos_path2,original_sentence,ent1type,ent2type,relation,id_entities_pair
62692,62690,Loire,James Joyce,Loire/pont/construction/aidé/Chat,Joyce/James/relatée/légende/Chat,nmod/nmod/nmod/conj/ROOT,name/nmod/acl/nmod/ROOT,PROPN/NOUN/NOUN/VERB/PROPN,PROPN/PROPN/VERB/NOUN/PROPN,"Dans une légende relatée par James Joyce pour son petit-fils, ""Le Chat et le Diable"", le diable aurait aidé à la construction du pont de Beaugency sur la Loire.",departement,personne,,78863
62713,62711,Loire,Ian Fleming,Loire/rives/village/prendre/pense/roman,Fleming/Ian/roman,nmod/nmod/nmod/xcomp/acl/ROOT,name/nmod/ROOT,PROPN/NOUN/NOUN/VERB/VERB/NOUN,PROPN/PROPN/NOUN,"Dans le roman intitulé ""Moonraker""  de Ian Fleming, James Bond, à l'issue de l'aventure, pense prendre du bon temps dans un village sur les rives de la Loire: « ""places like Beaugency, for instance"" ».",departement,personne,,78891
62823,62821,26 juin,Pays Loire Beauce,juin/arrêté,Beauce/Loire/Pays/arrêté,nmod/conj,name/appos/nsubjpass/conj,NOUN/VERB,PROPN/PROPN/PROPN/VERB,Le périmètre de SCoT à l'échelle des 38 communes composant le Pays Loire Beauce est arrêté par le Comité Syndical le 26 juin 2013.,date,departement,,79052
62905,62908,Lailly-en-Val,Centre-Val de Loire,,,,,,,"La commune de Lailly-en-Val est rattachée au département du Loiret et à la région Centre-Val de Loire, à la fois circonscriptions administratives de l'État et collectivités territoriales.",commune,region,,79185
63385,63386,2010,Nord-Pas-de-Calais,,,,,,,"À l'élection régionale de 2010 en Nord-Pas-de-Calais, le premier tour a vu arriver en tête la liste conduite par Valérie Létard  avec 53,67 % soit, suivie de la liste conduite par Marine Le Pen "">LFN) avec 15,06 % soit, puis la liste conduite par Daniel Percheron "">LSOC) avec 11,53 % soit, aucun autre candidat ne dépassant le seuil des 10 %.",date,region,,79831
63389,63386,LFN,Nord-Pas-de-Calais,,,,,,,"À l'élection régionale de 2010 en Nord-Pas-de-Calais, le premier tour a vu arriver en tête la liste conduite par Valérie Létard  avec 53,67 % soit, suivie de la liste conduite par Marine Le Pen "">LFN) avec 15,06 % soit, puis la liste conduite par Daniel Percheron "">LSOC) avec 11,53 % soit, aucun autre candidat ne dépassant le seuil des 10 %.",organisation,region,,79839
64054,64055,Vienne,Prague,Vienne,Prague/Vienne,nmod,nmod/nmod,PROPN,PROPN/PROPN,"Wieck interdit aux amoureux de se voir, éloigne Clara à Dresde, l'emmène ou l'envoie en tournée dans toute l'Allemagne, à Vienne, à Prague.",departement,lieu,,80636
64054,64052,Vienne,Dresde,Vienne/emmène/éloigne,Dresde/éloigne,nmod/conj/advcl,nmod/advcl,PROPN/VERB/VERB,PROPN/VERB,"Wieck interdit aux amoureux de se voir, éloigne Clara à Dresde, l'emmène ou l'envoie en tournée dans toute l'Allemagne, à Vienne, à Prague.",departement,lieu,,80641
65656,65658,Rouen,Han Ryner,Rouen,Ryner/Han/lecture/orientent/conférences/Rouen,ROOT,name/nmod/nsubj/conj/appos/ROOT,PROPN,PROPN/PROPN/NOUN/VERB/NOUN/PROPN,"À Rouen, les conférences de Sébastien Faure et la lecture de Han Ryner l'orientent vers le mouvement libertaire.",commune,societe,,82632
65785,65787,Territoire de Belfort,Bourgogne-Franche-Comté,,,,,,,"Delle est une commune française située dans le département du Territoire de Belfort en région Bourgogne-Franche-Comté, chef-lieu de canton.",departement,region,,82784
65797,65800,Alémanie,duché d'Alsace,Alémanie/duché/partie/fait/terre,Alsace/duché/terre,nmod/nmod/dobj/advcl/ROOT,nmod/nmod/ROOT,PROPN/NOUN/NOUN/VERB/NOUN,PROPN/NOUN/NOUN,"Après avoir fait partie du duché d'Alémanie au, Delle devient terre mérovingienne avec le duché d'Alsace.",lieu,region,,82806
65913,65914,Union européenne,Islande,européenne/Union/membres/États/compter,Islande/ainsi/compter,amod/nmod/appos/nmod/acl,nmod/advmod/acl,ADJ/PROPN/NOUN/PROPN/VERB,PROPN/ADV/VERB,"En Europe, une signalétique uniformisée a été mise en place à compter du 12 octobre 2018 dans les États membres de l'Union européenne ainsi qu'en Islande, au Liechtenstein, en Macédoine, en Norvège, en Serbie, en Suisse et en Turquie.",organisation,pays,,82967
65913,65916,Union européenne,Macédoine,européenne/Union/membres/États/compter,Macédoine/Islande/ainsi/compter,amod/nmod/appos/nmod/acl,conj/nmod/advmod/acl,ADJ/PROPN/NOUN/PROPN/VERB,PROPN/PROPN/ADV/VERB,"En Europe, une signalétique uniformisée a été mise en place à compter du 12 octobre 2018 dans les États membres de l'Union européenne ainsi qu'en Islande, au Liechtenstein, en Macédoine, en Norvège, en Serbie, en Suisse et en Turquie.",organisation,pays,,82984
65927,65929,OCDE,États-Unis,,,,,,,"L'OCDE alerte sur le fait qu'outre le fait que ces mesures coûtent cher , et les allègements fiscaux en faveur de l'agriculture représentent à eux-seuls une perte pour l'État d'environ d'euros en France et de dollars aux États-Unis), elles sont un obstacle à l'efficacité énergétique et aux alternatives propres, sûres et renouvelables.",organisation,pays,,82994
66500,66499,France,Nouvelle-Aquitaine,,,,,,,"Le Limousin est avant 2016 et son intégration à la région Nouvelle-Aquitaine, l'une des 22 régions métropolitaines en France, composée de trois départements que sont la Corrèze, la Creuse et la Haute-Vienne.",lieu,region,,83778
66501,66499,Corrèze,Nouvelle-Aquitaine,,,,,,,"Le Limousin est avant 2016 et son intégration à la région Nouvelle-Aquitaine, l'une des 22 régions métropolitaines en France, composée de trois départements que sont la Corrèze, la Creuse et la Haute-Vienne.",departement,region,,83784
66502,66499,Creuse,Nouvelle-Aquitaine,,,,,,,"Le Limousin est avant 2016 et son intégration à la région Nouvelle-Aquitaine, l'une des 22 régions métropolitaines en France, composée de trois départements que sont la Corrèze, la Creuse et la Haute-Vienne.",lieu,region,,83789
66515,66512,Corrèze,Parti socialiste,Corrèze/député/Jacques/influence/dépit/position/occupe,socialiste/Parti/occupe,nmod/appos/nmod/nmod/nmod/dobj/ROOT,amod/nsubj/ROOT,PROPN/NOUN/PROPN/NOUN/NOUN/NOUN/VERB,ADJ/PROPN/VERB,"Le Parti socialiste y occupe une position hégémonique, en dépit de bons scores de la droite républicaine sous l'influence de Jacques Chirac, député de Corrèze puis président de la République, et de la gauche radicale , notamment sur le plateau de Millevaches et communisme urbain dans les anciens pôles industriels ouvriers que sont Limoges, Tulle ou Saint-Junien.",departement,partipolitique,,83826
66529,66528,2014,Conseil régional du Limousin,,,,,,,"Le Conseil régional du Limousin est composé de 43 membres, est dirigé par une majorité de gauche et présidé depuis octobre 2014 par Gérard Vandenbroucke.",date,institution,,83837
66552,66553,Creuse,Limousin,Creuse/défaite/Chiraquie,Limousin/permet/Chiraquie,nmod/conj/conj,nmod/conj/conj,PROPN/NOUN/PROPN,PROPN/VERB/PROPN,"La réduction du nombre de députés à 6 et la victoire de la gauche à l'élection présidentielle en 2012 occasionnant la disparition de la circonscription de Haute-Corrèze, dite « Chiraquie », et la défaite de Jean Auclair en Creuse, permet au Limousin d'être seulement représenté par des élus socialistes.",departement,region,,83859
66564,66565,Nice,Col d'Èze,Nice/étape,Èze/Col/étape,nmod/nmod,nmod/conj/nmod,PROPN/NOUN,PROPN/PROPN/NOUN,La course commence généralement par un prologue dans la région parisienne et se termine avec une dernière étape à Nice ou sur le Col d'Èze qui surplombe la ville.,commune,organisation,,83879
67114,67111,Chomérac,SNCF,Chomérac/Livron-sur-Drôme/préfecture/desservait,SNCF/ligne/desservait,nmod/appos/dobj/ROOT,conj/nsubj/ROOT,PROPN/NOUN/NOUN/VERB,PROPN/NOUN/VERB,"Autrefois, une ligne PLM puis SNCF desservait la préfecture de l'Ardèche jusqu'à Livron-sur-Drôme via Chomérac, Le Pouzin et La Voulte-sur-Rhône.",commune,societe,,84606
67263,67261,Ardèche,Clément Faugier,Ardèche/notoriété/contribue,Faugier/Clément/entreprise/contribue,nmod/nmod/ROOT,name/appos/nsubj/ROOT,PROPN/NOUN/VERB,PROPN/PROPN/NOUN/VERB,"Fondée en 1882, l'entreprise Clément Faugier à l'origine de la crème de marrons contribue à la notoriété de l'Ardèche et de Privas.",departement,personne,,84800
67260,67263,1882,Ardèche,,,,,,,"Fondée en 1882, l'entreprise Clément Faugier à l'origine de la crème de marrons contribue à la notoriété de l'Ardèche et de Privas.",date,departement,,84803
67275,67274,Privas,Inrap,Privas/partenariat,Inrap/partenariat,nmod/nmod,nmod/nmod,PROPN/NOUN,PROPN/NOUN,Cette manifestation nationale est organisée par l'association CARTA  en partenariat avec l'Inrap et la ville de Privas.,commune,organisation,,84807
67289,67290,1882,Ardèche,,,,,,,"En France, la première fabrique de marrons glacés a été installée à Privas par l'entrepreneur Clément Faugier, en 1882, afin d'utiliser une matière première importante en Ardèche, présenté comme un département grand producteur de châtaignes.",date,departement,,84832
67290,67288,Ardèche,Clément Faugier,Ardèche/utiliser/installée,Faugier/Clément/entrepreneur/installée,nmod/advcl/ROOT,name/appos/nmod/ROOT,PROPN/VERB/VERB,PROPN/PROPN/NOUN/VERB,"En France, la première fabrique de marrons glacés a été installée à Privas par l'entrepreneur Clément Faugier, en 1882, afin d'utiliser une matière première importante en Ardèche, présenté comme un département grand producteur de châtaignes.",departement,personne,,84838
67485,67483,Mexique,Frans Blom,Mexique/Sud-Est/explorer/entreprirent/ethnologue/archéologue,Blom/Frans/archéologue,nmod/dobj/acl/acl/conj/conj,name/appos/conj,PROPN/NOUN/VERB/VERB/NOUN/NOUN,PROPN/PROPN/NOUN,"Ce dernier écrit à propos de la sculpture: En 1925, l'archéologue Frans Blom et l'ethnologue entreprirent d'explorer le Sud-Est du Mexique à la recherche de ruines mayas.",pays,societe,,85031
67746,67749,Jérôme Bonaparte,Corse,Bonaparte/Jérôme/a,Corse/bannissement/suite/a,name/nsubj/ROOT,nmod/nmod/nmod/ROOT,PROPN/PROPN/VERB,PROPN/NOUN/NOUN/VERB,"Jérôme Bonaparte n'a que neuf ans lorsque sa famille se réfugie en France en 1793, par suite de son bannissement politique de la Corse, et douze ans quand son frère Napoléon, général dans l'armée républicaine, se distingue lors de la campagne d'Italie et signe, sans en avertir au préalable son gouvernement, le traité de Campo-Formio qui donne à la France toute la rive gauche du Rhin jusqu'à la mer du Nord.",personne,region,,85429
67765,67766,Martinique,Etats-Unis,,,,,,,"En juillet 1803, il abandonne son navire à la Martinique et se rend aux Etats-Unis, à Baltimore, où il arrive le 20 juillet.",departement,lieu,,85437
67765,67767,Martinique,Baltimore,Martinique/abandonne,Baltimore/rend/abandonne,nmod/ROOT,nmod/conj/ROOT,PROPN/VERB,PROPN/VERB/VERB,"En juillet 1803, il abandonne son navire à la Martinique et se rend aux Etats-Unis, à Baltimore, où il arrive le 20 juillet.",departement,lieu,,85440
68409,68410,Sardaigne,Corse,Sardaigne,Corse/Sardaigne,nmod,conj/nmod,PROPN,PROPN/PROPN,"Pour le retour sur Toulon, en cas de poursuite par la flotte anglaise et pour éviter la croisière anglaise au large de Toulon, on imagine plusieurs solutions de manœuvres évasives par la Sardaigne ou la Corse.",lieu,region,,86302
68407,68410,Toulon,Corse,Toulon/retour/imagine,Corse/Sardaigne/solutions/imagine,nmod/nmod/ROOT,conj/nmod/dobj/ROOT,PROPN/NOUN/VERB,PROPN/PROPN/NOUN/VERB,"Pour le retour sur Toulon, en cas de poursuite par la flotte anglaise et pour éviter la croisière anglaise au large de Toulon, on imagine plusieurs solutions de manœuvres évasives par la Sardaigne ou la Corse.",commune,region,,86307
68628,68630,Toulon,Maroc,Toulon/fit,Maroc/troubles/moment/fit,nmod/parataxis,nmod/nmod/nmod/parataxis,PROPN/VERB,PROPN/NOUN/NOUN/VERB,"Ce bâtiment avait les caractéristiques suivantes: Après avoir effectué ses essais à Rochefort, le ""Cosmao"" fit route pour Toulon et, en janvier 1892, au moment des troubles du Maroc, fut détaché à Tanger et sur les côtes du Maroc.",commune,pays,,86592
68767,68768,Val-de-Marne,Île-de-France,,,,,,,"Maisons-Alfort est une commune française du Val-de-Marne, en Île-de-France.",departement,region,,86708
68765,68768,Maisons-Alfort,Île-de-France,,,,,,,"Maisons-Alfort est une commune française du Val-de-Marne, en Île-de-France.",commune,region,,86713
69014,69013,Val-de-Marne,Seine-et-Oise,,,,,,,"Le redécoupage des anciens départements de la Seine et de Seine-et-Oise fait que la commune appartient désormais au Val-de-Marne à la suite d'un transfert administratif effectif le, et fait partie de l'arrondissement de Créteil.",departement,lieu,,87019
69017,69018,Val-de-Marne,Maisons-Alfort-Nord,,,,,,,"Depuis la création du département du Val-de-Marne, la commune était divisée entre les cantons de Maisons-Alfort-Nord et de Maisons-Alfort-Sud.",departement,lieu,,87025
70528,70525,Vienne,Mariazell,Vienne/fait/écrase,Mariazell/écrase,nmod/conj/acl,nmod/acl,PROPN/VERB/VERB,PROPN/VERB,"Davout franchit le Rhin le 23 septembre à Mannheim, écrase le 8 novembre à Mariazell le corps d'armée du général Merveldt, rescapé de l'encerclement des forces autrichiennes à Ulm, et fait son entrée à Vienne.",departement,lieu,,89043
70532,70530,Vienne,Moravie,Vienne/tient,Moravie/avancé/tient,nmod/ROOT,nmod/advcl/ROOT,PROPN/VERB,PROPN/VERB/VERB,"Alors que Napoléon s'est avancé en Moravie afin d'attirer les forces austro-russes dans une bataille qu'il espère décisive, Davout tient garnison à Vienne afin de protéger le flanc est du dispositif français et prévenir toute surprise venant de Hongrie.",departement,lieu,,89056
71051,71053,Seine-Saint-Denis,Île-de-France,,,,,,,"est une commune française, située dans le département de la Seine-Saint-Denis en région Île-de-France.",departement,region,,89663
71144,71146,Épinay-sur-Seine,Transilien H,,,,,,,Épinay-sur-Seine est desservie par le RER C et le Transilien H.,commune,societe,,89823
71273,71271,Seine-Saint-Denis,Seine,,,,,,,Le redécoupage des anciens départements de la Seine et de Seine-et-Oise fait que la commune appartient désormais à la Seine-Saint-Denis après un transfert administratif effectif le.,departement,lieu,,89967
71307,71310,Épinay-sur-Seine,Palestine,,,,,,,"Au 22 juin 2014, Épinay-sur-Seine est jumelée avec: Dans le cadre de la coopération décentralisée, la ville d'Épinay-sur-Seine est en lien avec deux villes du Proche-Orient: Ramallah en Palestine et Mevasseret Tsion en Israël.",commune,pays,,90016
72202,72205,1980,Conseil d'État,,,,,,,"De 1980 à 1998, le grand-duc héritier Henri est membre de droit du Conseil d'État, ce qui lui permet d'être associé à la vie politique du pays.",date,institution,,91162
72255,72256,CBS,Canada,CBS/réseau/le/diffusée/Zuiker,Canada/simultané/Zuiker,appos/conj/nmod/conj/ROOT,nmod/conj/ROOT,PROPN/NOUN/PRON/VERB/PROPN,PROPN/VERB/PROPN,"Zuiker, et diffusée entre le et le sur le réseau CBS et en simultané au Canada sur le réseau CTV.",organisation,pays,,91235
72540,72543,Val-d'Oise,Île-de-France,,,,,,,"Garges-lès-Gonesse est une commune française de la banlieue nord de Paris, située dans l'arrondissement de Sarcelles, au sud-est du département du Val-d'Oise, dans l'agglomération parisienne en région Île-de-France.",departement,region,,91515
72597,72598,Annet-sur-Marne,Veolia Environnement,,,,,,,"La ville de Garges-lès-Gonesse est traversée par deux rivières: La commune est alimentée en eau par l'usine de production d'Annet-sur-Marne, gérée par la société Veolia Environnement.",commune,societe,,91590
72677,72678,Gagny,Allemagne,Gagny/Blondel/celui/partent,Allemagne/partent,nmod/nmod/nsubj/conj,nmod/conj,PROPN/PROPN/PRON/VERB,PROPN/VERB,Ses fils et celui de Blondel de Gagny partent en Allemagne pour rejoindre les émigrés royalistes.,commune,pays,,91650
72773,72772,2007,Val-d'Oise,,,,,,,"Tout le territoire de la commune fait partie de la huitième circonscription du Val-d'Oise, représentée en 2007 à l'assemblée nationale par Dominique Strauss-Kahn.",date,departement,,91766
72778,72776,2007,FMI,,,,,,,"Sa démission en raison de sa nomination à la présidence du FMI a provoqué une législative partielle remportée le 16 décembre 2007 par François Pupponi , maire de Sarcelles.",date,institution,,91776
