id1,id2,entity1,entity2,ent1type,ent2type,shortest_dependency_path_p,shortest_dependency_path_w,shortest_dependency_path_t,original_sentence,id_entities_pair,relation
34426,34427,Russie,Louis XV,pays,personne,dobj/acl/conj:et/ROOT/punct/advmod/ccomp/nmod/conj/nsubj,position/revoir/nécessiter/nouvelle/c/naturellement/ranger/camp/montrer/roi,NOUN/VERB/VERB/NOUN/PRON/ADV/VERB/NOUN/VERB/NOUN,"Dans cette optique, l'alliance de la Prusse avec la Grande-Bretagne est une mauvaise nouvelle et nécessite de revoir la position diplomatique de la Russie: c'est donc tout naturellement que la Russie se range dans le camp franco-autrichien, d'autant que le roi Louis XV se montre enthousiaste quant à l'aide de ce nouvel allié de poids et y envoie même le célèbre chevalier d'Éon pour finir de convaincre la Tsarine en la préservant des conseils anglophiles du vice-chancelier.",43101,
34425,34427,Russie,Louis XV,pays,personne,dobj/acl/conj:et/ROOT/punct/advmod/ccomp/nmod/conj/nsubj,position/revoir/nécessiter/nouvelle/c/naturellement/ranger/camp/montrer/roi,NOUN/VERB/VERB/NOUN/PRON/ADV/VERB/NOUN/VERB/NOUN,"Dans cette optique, l'alliance de la Prusse avec la Grande-Bretagne est une mauvaise nouvelle et nécessite de revoir la position diplomatique de la Russie: c'est donc tout naturellement que la Russie se range dans le camp franco-autrichien, d'autant que le roi Louis XV se montre enthousiaste quant à l'aide de ce nouvel allié de poids et y envoie même le célèbre chevalier d'Éon pour finir de convaincre la Tsarine en la préservant des conseils anglophiles du vice-chancelier.",43106,
35524,35522,Russie,Andreï Siniavski,pays,personne,neg/acl:relcl/nmod,ne/savoir/dissident,PART/VERB/NOUN,"Ses prises de position pour lui valurent de sévères critiques de la part de dissidents comme Andreï Siniavski et Andreï Sakharov, pour lesquels la Russie ne saurait se régénérer sans démocratie.",44472,
35544,35547,Chili,Francisco Franco,pays,personne,acl/nmod/acl:relcl/nmod/conj:et/nsubj/ccomp/nmod/det/nmod/det,mener/celui/déplorer/Occident/déclarer/il/entendre/Chili/le/favorable/le,VERB/PRON/VERB/PROPN/VERB/PRON/VERB/PROPN/DET/ADJ/DET,"Il fut accusé d'être favorable aux dictatures militaires dont celle menée par Augusto Pinochet au Chili: en fait, il déplorait surtout que l'Occident s'émeuve beaucoup des crimes de ces dictatures, et fort peu de ceux du régime soviétique, et il déclara en 1976 que l'on entendait plus parler du Chili que du mur de Berlin et que Il fut favorable à la dictature militaire menée par Francisco Franco en Espagne ajoutant après la mort de Franco que les Espagnols vivaient de son vivant, soulignant la victoire du durant la guerre d'Espagne.",44509,
36576,36578,Italie,Pierre Toubert,pays,personne,cop/punct,"être/""",VERB/PUNCT,"En Italie centrale et méridionale, le phénomène majeur est celui de l'""incastellamento"" étudié par Pierre Toubert: la population se rassemble dans des ensembles fortifiés qui deviennent les sièges d'autorités seigneuriales.",45775,
39583,39580,États-Unis,Pacific Palisades,pays,personne,nmod/acl/appos/nmod/conj:et,période/inspirer/film/Sophie Marceau/scénariste,NOUN/VERB/NOUN/PROPN/NOUN,"Après avoir obtenu son baccalauréat, elle devient assistante de production et scénariste pour ""Pacific Palisades"" de Bernard Schmitt avec notamment Sophie Marceau, un film inspiré d'une période de serveuse aux États-Unis.",49577,
40342,40340,Inde,Thomas Daniell,pays,personne,nsubj/acl:relcl/conj,qui/utiliser/exemple,PRON/VERB/NOUN,"Au d'autres artistes sont connus pour leur utilisation de la ""camera obscura"", par exemple Thomas Daniell et William Daniell qui utilisèrent ce dispositif en Inde afin d'obtenir la plus grande précision pour leurs croquis et leurs aquarelles.",50678,
5669,5670,Italie,Ravenne,pays,personne,acl/nmod/acl:relcl/det,naître/568/siège/le,VERB/NUM/NOUN/DET,"C'est pour contrer le danger né de l'invasion des Lombards en Italie à partir de 568, que Ravenne devint le siège de l'exarchat byzantin d'Italie, par décision de l'empereur Maurice .",6485,http://www.wikidata.org/prop/direct/P17
6632,6633,Suisse,Zermatt,pays,personne,case,à,ADP,"Les hôtels de glace se sont ainsi développés en Laponie suédoise pour l'hôtel de glace de Jukkasjärvi  et finlandaise pour le ""Igloo Village Kakslauttanen"", en iglous de verre ouvert toute l'année, au Canada, avec l'""Hôtel de Glace"", créé en 2001, un hôtel reconstruit tous les ans et qui déménage en 2016 au Village vacances Valcartier, au nord de la ville de Québec, mais aussi en Suisse à Zermatt où un village d'iglous s'est établi à d'altitude.",7642,http://www.wikidata.org/prop/direct/P17
7908,7910,Inde,Indira Gandhi,pays,personne,name/nmod/punct,"Dacoït ~ Darbâr ~ Élections/Inde/,",PROPN/PROPN/PUNCT,"Bhimrao Ramji Ambedkar ~ Arthashâstra ~ Ashtapradhan ~ Bahujan Samaj Party ~ Bhutto ~ Benazir Bhutto ~ Bharatiya Janata Party ~ Zulfikar Alî Bhutto ~ Les castes dans la politique indienne ~ conflits inter-communautaires en Inde ~ Dacoït ~ Darbâr ~ Élections générales en Inde, 2004 ~ Indira Gandhi ~ Mohandas Gandhi ~ Sonia Gandhi ~ Indian National Congress ~ Iqbal Mashi ~ Janata Dal ~ Ligue musulmane ~ Lok Sabha ~ LTTE ~ massacre d'Amritsar ~ massacre du Temple d'Or ~ Pervez Musharraf ~ Naxalite ~ Parlement de l'Inde ~ Parti du Congrès ~ Partition des Indes ~ Sardar Vallabhbhai Patel ~ Peshwâ ~ Phûlan Devî ~ Politique de l'Inde ~ Premiers ministres du Bangladesh ~ Premiers ministres de l'Inde ~ Présidents du Bangladesh ~ Président de l'Inde ~ Quit India ~ Rajya Sabha ~ Rois et dirigeants de Ceylan ~ Samajwadi Party ~ Scandale Bofors ~ Shiv Sena ~ Manmohan Singh ~ Atal Behari Vajpayee ~ Vice-roi des Indes ~ Violences au Gujarat en 2002 Divers.",9734,http://www.wikidata.org/prop/direct/P27
7908,7911,Inde,Mohandas Gandhi,pays,personne,punct/det/nmod/det,environ/le/politique/le,PUNCT/DET/NOUN/DET,"Bhimrao Ramji Ambedkar ~ Arthashâstra ~ Ashtapradhan ~ Bahujan Samaj Party ~ Bhutto ~ Benazir Bhutto ~ Bharatiya Janata Party ~ Zulfikar Alî Bhutto ~ Les castes dans la politique indienne ~ conflits inter-communautaires en Inde ~ Dacoït ~ Darbâr ~ Élections générales en Inde, 2004 ~ Indira Gandhi ~ Mohandas Gandhi ~ Sonia Gandhi ~ Indian National Congress ~ Iqbal Mashi ~ Janata Dal ~ Ligue musulmane ~ Lok Sabha ~ LTTE ~ massacre d'Amritsar ~ massacre du Temple d'Or ~ Pervez Musharraf ~ Naxalite ~ Parlement de l'Inde ~ Parti du Congrès ~ Partition des Indes ~ Sardar Vallabhbhai Patel ~ Peshwâ ~ Phûlan Devî ~ Politique de l'Inde ~ Premiers ministres du Bangladesh ~ Premiers ministres de l'Inde ~ Présidents du Bangladesh ~ Président de l'Inde ~ Quit India ~ Rajya Sabha ~ Rois et dirigeants de Ceylan ~ Samajwadi Party ~ Scandale Bofors ~ Shiv Sena ~ Manmohan Singh ~ Atal Behari Vajpayee ~ Vice-roi des Indes ~ Violences au Gujarat en 2002 Divers.",9753,http://www.wikidata.org/prop/direct/P551
18592,18594,Chine,Tian Han,pays,personne,acl/ROOT,revenir/Yu Dafu,VERB/PROPN,"Revenu en Chine, il est l'un des fondateurs, avec Yu Dafu, Tian Han, de la société littéraire, destinée à promouvoir le principe de l'art pour l'art.",23188,http://www.wikidata.org/prop/direct/P27
20238,20239,Japon,Lady Oscar,pays,personne,ROOT/dobj/acl,obtenir/possibilité/réaliser,VERB/NOUN/VERB,"En fin de compte, c'est du Japon qu'il va obtenir la possibilité de réaliser un nouveau film avec ""Lady Oscar"".",25562,http://www.wikidata.org/prop/direct/P495
26451,26454,États-Unis,Ginger Lynn,pays,personne,ROOT,Kay Parker,PROPN,"Aux États-Unis, les principales vedettes féminines de cette époque sont Kay Parker, Seka, Ginger Lynn, Annette Haven, Veronica Hart, Desiree Cousteau, Vanessa del Rio, Savannah, Traci Lords, Nina Hartley et Hyapatia Lee.",33628,http://www.wikidata.org/prop/direct/P27
27579,27581,Japon,Iwo Jima,pays,personne,ROOT/nmod,bombarder/îles Mariannes,VERB/NOUN,"Au début de 1945, le Japon était bombardé quotidiennement depuis les îles Mariannes  et Iwo Jima sert de station d'alerte pour la défense nippone.",34928,http://www.wikidata.org/prop/direct/P17
28479,28480,Espagne,général Franco,pays,personne,ROOT,soutenir,VERB,Il soutient en Espagne le général Franco par l'envoi de la légion Condor célèbre par le bombardement de Guernica .,35884,http://www.wikidata.org/prop/direct/P27
29082,29083,Chili,Augusto Pinochet,pays,personne,ROOT/nmod,rendre/répression,VERB/NOUN,"En 1974, Josemaría Escrivá se rendra au Chili durant la répression militaire d'Augusto Pinochet et sera très critique de l'action des catholiques progressistes en déclarant:.",36554,http://www.wikidata.org/prop/direct/P27
30316,30317,Espagne,Andrés Segovia,pays,personne,ROOT/advcl,rendre/étudier,VERB/VERB,"À l'âge de douze ans, il se rendit en Espagne pour étudier avec Andrés Segovia.",37988,http://www.wikidata.org/prop/direct/P27
31583,31584,Allemagne,Helmut Schmidt,pays,personne,punct,",",PUNCT,"Après l'échec du serpent, le président de la République française, Valéry Giscard d'Estaing, et le chancelier de la République fédérale d'Allemagne, Helmut Schmidt, sont à l'origine du Système monétaire européen, qui entre en vigueur le 13 mars 1979 et qu'intègre le franc.",39479,http://www.wikidata.org/prop/direct/P27
31924,31926,Brésil,César Sampaio,pays,personne,ROOT/nmod/nmod/appos/nmod/acl,infliger/but/écart/grâce/deux/doubler,VERB/NOUN/NOUN/NOUN/NUM/VERB,Le Brésil inflige une lourde défaite au Chili par trois buts d'écart grâce à deux doublés de César Sampaio et de Ronaldo.,39933,http://www.wikidata.org/prop/direct/P27
31936,31937,Pays-Bas,Frank de Boer,pays,personne,ROOT,ouvrer,VERB,"Les Pays-Bas ouvrent le score à la minute, par Frank de Boer, dont le long ballon est récupéré par Dennis Bergkamp qui bat le portier Kralj, après avoir fait chuté Zoran Mirković qui le gênait sur sa gauche.",39941,http://www.wikidata.org/prop/direct/P1532
31936,31938,Pays-Bas,Dennis Bergkamp,pays,personne,ROOT/nmod/acl:relcl,ouvrer/Frank de Boer/récupérer,VERB/PROPN/VERB,"Les Pays-Bas ouvrent le score à la minute, par Frank de Boer, dont le long ballon est récupéré par Dennis Bergkamp qui bat le portier Kralj, après avoir fait chuté Zoran Mirković qui le gênait sur sa gauche.",39943,http://www.wikidata.org/prop/direct/P1532
35722,35723,Suisse,Jean Choux,pays,personne,acl/cc/nmod,participer/et/feu,VERB/CONJ/PROPN,"Il débute à l'écran en 1925, d'abord en jouant aux côtés de Ivan Mosjoukine dans ""Feu Mathias Pascal"", de Marcel L'Herbier, d'après Pirandello, et presque en même temps en participant à un film réalisé en Suisse, avec Jean Choux, ""La Vocation d'André Carel"" .",44742,http://www.wikidata.org/prop/direct/P27
35722,35724,Suisse,La Vocation d'André Carel,pays,personne,acl/cc/nmod/nmod,participer/et/feu/côté,VERB/CONJ/PROPN/NOUN,"Il débute à l'écran en 1925, d'abord en jouant aux côtés de Ivan Mosjoukine dans ""Feu Mathias Pascal"", de Marcel L'Herbier, d'après Pirandello, et presque en même temps en participant à un film réalisé en Suisse, avec Jean Choux, ""La Vocation d'André Carel"" .",44748,http://www.wikidata.org/prop/direct/P495
40986,40987,États-Unis,Abraham Lincoln,pays,personne,acl:relcl,déclarer,VERB,"La première réserve naît aux États-Unis où Abraham Lincoln, le, déclare ""terrain public inaliénable"" la vallée du Yosemite en Californie.",51476,http://www.wikidata.org/prop/direct/P27
13059,13057,États-Unis,Citroën SM,pays,societe,nsubj/dobj/punct/nmod/parataxis/ROOT,"qui/exemplaire/,/Georges Regembeau/voir/remplacer",PRON/NOUN/PUNCT/PROPN/VERB/VERB,"La Citroën SM ne fut jamais remplacée dans la gamme de son constructeur; la version 4 portes sur châssis non rallongé ne verra jamais officiellement le jour même si Georges Regembeau, toujours lui, réalisa un exemplaire qui partit aux États-Unis.",16284,
13601,13602,Indonésie,Nestlé,pays,societe,nmod/acl/nmod/ROOT,district/situer/usine/refuser,NOUN/VERB/NOUN/VERB,"En effet, dans son usine située dans le district de Panjang à Bandar Lampung en Indonésie, Nestlé refuse de dévoiler les salaires de ses employés afin de ne pas les intégrer dans la convention collective en cours d'élaboration.",17014,
13632,13633,Indonésie,Nestlé,pays,societe,acl/nmod,utiliser/multinationale,VERB/NOUN,"En 2010, un rapport de l'IBFAN dénonce les méthodes utilisées en Indonésie par les multinationales Nestlé, Danone et Friesland pour promouvoir le lait en poudre auprès du personnel hospitalier aux dépens de la santé des femmes et des nouveau-nés.",17065,
13777,13778,Sénégal,Nestlé,pays,societe,acl/nmod,parler/association,VERB/NOUN,"Au Sénégal, Amadou Moctar Sow, PDG de la SIPL , parle d'une association entre la Société générale de banques au Sénégal  et Nestlé pour faire tomber son entreprise de production laitière.",17258,
13777,13776,Sénégal,Société générale,pays,societe,acl/nmod,parler/association,VERB/NOUN,"Au Sénégal, Amadou Moctar Sow, PDG de la SIPL , parle d'une association entre la Société générale de banques au Sénégal  et Nestlé pour faire tomber son entreprise de production laitière.",17259,
13773,13776,Sénégal,Société générale,pays,societe,acl/nmod,parler/association,VERB/NOUN,"Au Sénégal, Amadou Moctar Sow, PDG de la SIPL , parle d'une association entre la Société générale de banques au Sénégal  et Nestlé pour faire tomber son entreprise de production laitière.",17269,
13794,13795,États-Unis,Nestlé,pays,societe,ROOT/dobj/acl/dobj,avoir/procès/concerner/implication,VERB/NOUN/VERB/NOUN,"Aux États-Unis, il y a eu un procès concernant l'implication de Nestlé dans l'esclavage des enfants en Afrique.",17302,
17650,17651,États-Unis,CNRS,pays,societe,nmod/ROOT/cc,université/enseigner/et,NOUN/VERB/CONJ,"Titulaire de la chaire d'économie de l'École des mines de Paris pendant quarante ans, il enseigne aussi à l'université, à Genève ou aux États-Unis, et est directeur de recherche au CNRS pendant trente ans.",22121,
18370,18371,États-Unis,Lyonnaise des eaux,pays,societe,nsubj/acl,Bechtel/baser,PROPN/VERB,"Petrella s'inquiète de voir les services publics délivrant ou traitant les eaux rapidement passer peu à peu sous le contrôle d'entreprises privées, contrôlant une grande partie des ressources les plus vitales : à la fin des années 1990, il citait Bechtel basée aux États-Unis, ou encore la Lyonnaise des eaux basée en France .",22970,
22134,22136,États-Unis,Michelin,pays,societe,punct/amod/punct/nmod/nmod,",/grand/,/pilote/pneu",PUNCT/ADJ/PUNCT/NOUN/NOUN,"L'année 2005 se révèle être une année bien difficile pour Schumacher et la Scuderia Ferrari: au volant d'une voiture décevante, équipée qui plus est de pneus Bridgestone bien peu performants, il ne remporte qu'un seul Grand Prix, celui des États-Unis à Indianapolis, déserté par les pilotes équipés de pneus Michelin .",28089,
22134,22132,États-Unis,Scuderia Ferrari,pays,societe,punct/amod/cc/parataxis/det/nsubj/acl/det/case/nmod/ROOT/xcomp/dobj/amod,",/grand/qu/remporter/un/qui/équiper/un/d/volant/révéler/être/année/difficile",PUNCT/ADJ/SCONJ/VERB/DET/PRON/VERB/DET/ADP/NOUN/VERB/VERB/NOUN/ADJ,"L'année 2005 se révèle être une année bien difficile pour Schumacher et la Scuderia Ferrari: au volant d'une voiture décevante, équipée qui plus est de pneus Bridgestone bien peu performants, il ne remporte qu'un seul Grand Prix, celui des États-Unis à Indianapolis, déserté par les pilotes équipés de pneus Michelin .",28091,
40929,40927,Algérie,Campenon-Bernard,pays,societe,ROOT/punct,"proposer/,",VERB/PUNCT,"Edme Campenon propose à Eugène Freyssinet de profiter de l'ensemble des chantiers de l'entreprise Campenon-Bernard, en France et en Algérie, pour appliquer et développer son invention de la précontrainte.",51406,
47744,47745,Japon,Mitsubishi Heavy Industries,pays,societe,ROOT,construire,VERB,"Exporté vers une dizaine de pays, le F-4 a été construit sous licence au Japon par Mitsubishi Heavy Industries qui produisit les derniers exemplaires de cet avion en 1981.",59996,
48005,48007,Belgique,Magnus Lindberg,pays,societe,punct/nmod/ROOT,",/école/agir",PUNCT/NOUN/VERB,"Il s'agit d'une école esthétique dans le sens où elle a influencé de nombreux compositeurs plus jeunes: Philippe Hurel, Philippe Leroux, Marc-André Dalbavie, Jean-Luc Hervé, Régis Campo, Bruno Letort,Thierry Alla, Fabien Lévy, Xu Yi, Éric Tanguy ou Thierry Blondeau en France, Claude Ledoux en Belgique, Kaija Saariaho ou Magnus Lindberg en Finlande, George Benjamin ou Julian Anderson au Royaume-Uni, Joshua Fineberg aux États-Unis, Georg Friedrich Haas en Autriche, Ana-Maria Avram en Roumanie pour n'en citer que quelques-uns.",60387,
